"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006839","GO:0006839","mitochondrial transport","50/2715","116/9821",0.000231827445698901,0.00293915885363805,0.00234303976515383,"Timm44/Bag3/Gsk3b/Kif5b/Slc9a1/Hspa4/Slc25a46/Slc25a5/Bcap31/Tomm20/Hsp90aa1/Slc25a4/Aip/Ywhaz/Camk2a/Vdac2/Cnp/Vps35/Aifm1/Fis1/Gdap1/Rhot1/Mfn2/Timm22/Mtch2/Agk/Acaa2/Bcl2l2/Bnip3/Gclc/Gsk3a/Hebp2/Hip1r/Htt/Maip1/Mff/Mtx2/Pam16/Pdcd5/Pmpca/Pmpcb/Prkaa1/Rhot2/Samm50/Sh3glb1/Stat3/Them4/Timm50/Tomm22/Tomm34",50
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","32/2715","66/9821",0.000243458496593465,0.00305635887145031,0.00243646931962345,"Idh1/Gls/Sdha/Dlst/Grhpr/Sucla2/Gclm/Acly/Dld/Atic/Sdhb/Mdh1/Glul/Got2/Mthfd1/Glud1/Got1/Idh3g/Mthfd1l/Gad1/Acsf3/Aldh18a1/Aldh4a1/Apc/Asl/Ass1/Gclc/Htt/Me2/Mrps36/Nit2/Shmt2",32
"GO:0014046","GO:0014046","dopamine secretion","17/2715","28/9821",0.000248330642763532,0.00307978099814724,0.00245514097943097,"Rtn4/Gabbr1/Kcna2/Syt7/Syt6/Syt2/Sncg/Syt1/Rab3a/Prkcb/Myo5a/Snca/Abat/Pcp4/Syt12/Syt3/Syt5",17
"GO:0014059","GO:0014059","regulation of dopamine secretion","17/2715","28/9821",0.000248330642763532,0.00307978099814724,0.00245514097943097,"Rtn4/Gabbr1/Kcna2/Syt7/Syt6/Syt2/Sncg/Syt1/Rab3a/Prkcb/Myo5a/Snca/Abat/Pcp4/Syt12/Syt3/Syt5",17
"GO:0043112","GO:0043112","receptor metabolic process","27/2715","53/9821",0.000265230914586707,0.00321989461173235,0.00256683680283396,"Anxa2/Ehd3/Nsf/Git1/Rab11b/Lamtor1/Capn1/Snca/Dab2/Arap1/Arfgef2/Becn1/Cdk5/Chmp5/Dtx3l/Gria2/Gria3/Inpp5f/Itch/Kif16b/Mtmr2/Mvb12a/Nedd4/Optn/Pik3r4/Sh3glb1/Smurf1",27
"GO:0006089","GO:0006089","lactate metabolic process","11/2715","15/9821",0.000303828539545879,0.0036106955442088,0.00287837563780306,"Glo1/Tigar/Park7/Ldha/Ldhb/Mtch2/Hagh/Haghl/Htt/Mrs2/Pfkfb2",11
"GO:0044091","GO:0044091","membrane biogenesis","28/2715","56/9821",0.000307604454144381,0.00364710651418408,0.0029074017486015,"Picalm/Sptbn1/Ank3/Chmp2b/Gak/Nsfl1c/Flot1/Exoc4/Chmp7/Magi2/Chmp4b/Psap/Ankle2/Cav2/Cdh2/Chmp1a/Chmp2a/Chmp5/Clip3/Nlgn2/Pacsin2/Pex19/Pten/S100a10/Spast/Stx2/Vps4a/Vps4b",28
"GO:0097212","GO:0097212","lysosomal membrane organization","10/2715","13/9821",0.000310845376237166,0.00365172022267606,0.00291107970647988,"Chmp2b/Chmp7/Hspa8/Chmp4b/Chmp3/Arf1/Chmp1a/Chmp2a/Chmp5/Mt3",10
"GO:0099527","GO:0099527","postsynapse to nucleus signaling pathway","10/2715","13/9821",0.000310845376237166,0.00365172022267606,0.00291107970647988,"Abi1/Crtc1/Anks1b/Cabp1/Camk4/Htt/Kpna1/Nsmf/Rela/Stat3",10
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","26/2715","51/9821",0.000338003848727957,0.00392574991651836,0.00312953080132652,"Pdap1/Clasp2/Bcr/Ndrg4/Slc9a3r1/Snca/Abl2/Bcar1/Cbl/Cblb/Gab1/Glrx/Hgs/Hip1/Hip1r/Inppl1/Myo1e/Pdgfrb/Plekha1/Pten/Ptgir/Ptpn11/Rgs14/Sgpl1/Src/Zfand5",26
"GO:0007080","GO:0007080","mitotic metaphase plate congression","18/2715","31/9821",0.000357168943368871,0.00410183705815102,0.00326990401540677,"Chmp2b/Dctn2/Nudc/Chmp7/Chmp4b/Eml4/Hnrnpu/Kpnb1/Becn1/Chmp1a/Chmp2a/Chmp5/Cul3/Mapre1/Nup62/Vps4a/Vps4b/Zw10",18
"GO:1901998","GO:1901998","toxin transport","20/2715","36/9821",0.000379759611431464,0.00430338214546894,0.00343057180424464,"Cct8/Copz1/Scfd1/Dnm1/Copb2/Tcp1/Cct7/Cct5/Cct6a/Cct2/Cct3/Atp6v0a1/Bnip3/Casp1/Crtc2/Gga1/Mtmr12/Rab28/Trip4/Vps11",20
"GO:0071709","GO:0071709","membrane assembly","25/2715","49/9821",0.000430952022400326,0.00487270697292377,0.00388442638524657,"Picalm/Sptbn1/Ank3/Chmp2b/Gak/Nsfl1c/Flot1/Chmp7/Magi2/Chmp4b/Psap/Ankle2/Cav2/Cdh2/Chmp1a/Chmp2a/Chmp5/Nlgn2/Pacsin2/Pten/S100a10/Spast/Stx2/Vps4a/Vps4b",25
"GO:0009895","GO:0009895","negative regulation of catabolic process","85/2715","224/9821",0.00045325595654527,0.00508003721974808,0.00404970598972498,"Anxa2/Map1a/Atp2b4/Tigar/Sec22b/Git1/Park7/Snx3/Csde1/Eif4g2/Smcr8/Usp14/Fus/Scfd1/Eif4g1/Paip1/Larp1/Hsp90ab1/Chmp4b/Sf3b3/Pabpc1/Tardbp/Sirt2/Usp9x/Hnrnpu/Snx12/Fmn2/Snca/Svip/Vps35/Slc7a5/Flna/Rpl5/Hnrnpd/Phb/Syncrip/Slc4a1/Elavl1/Mtch2/Rpl23/Agap2/Akt1/Becn1/Clec16a/Crtc3/Csnk2a2/Dab2ip/Dap/Dbi/Ddrgk1/Dffa/Dhx36/Dysf/Eif3h/Fez1/Gabarapl2/Hdac4/Hipk2/Mt3/Mtm1/Mtmr2/Mycbp2/Myd88/N4bp1/Nrbp2/Ogt/Ophn1/Pam16/Pdcl3/Pin1/Prkaa1/Psme3ip1/Rela/Rps7/Rptor/Sdcbp/Stat3/Tsc1/Tsc2/Ubxn1/Uchl5/Usp19/Usp25/Usp7/Washc1",85
"GO:0008344","GO:0008344","adult locomotory behavior","36/2715","79/9821",0.000474630656293541,0.00527344516602064,0.00420388700939067,"Mapt/Oxr1/Park7/Adam22/Cend1/Abhd12/Tmod1/Sncg/Pafah1b1/Kcnj10/Scn1a/Uchl1/Scn8a/Cnp/Snca/Glra1/Glrb/Zmpste24/Abl2/Agtpbp1/Arcn1/Arrb2/Axin1/Cacna1a/Cacnb4/Chl1/Dab1/Fgf12/Gigyf2/Hipk2/Inpp5f/Kcnma1/Nlgn2/Tbce/Tsc1/Wdr47",36
"GO:0006813","GO:0006813","potassium ion transport","57/2715","140/9821",0.00052891354442418,0.00580106033092217,0.00462449146584334,"Fhl1/Ank3/Kif5b/Nsf/Slc9a1/Kcna2/Ank2/Bin1/Kcna1/Atp1a1/Slc12a2/Calm1/Kcnab2/Slc12a6/Vamp2/Kcnj10/Kcnq2/Kcnc1/Cdkn1b/Atp1b1/Wnk1/Ywhae/Flna/Gnaq/Atp1b2/Hcn2/Kcnc3/Abcb8/Aqp1/Atp1a4/Atp1b3/Crbn/Hcn1/Hcn3/Itgb1/Kcna6/Kcnab1/Kcnb1/Kcnb2/Kcnd1/Kcnd3/Kcnj11/Kcnma1/Kcnt1/Nedd4/Nedd4l/Nos1/Oxsr1/Pten/Ptk2b/Rgs7/Stk39/Tsc1/Vps4b/Wnk2/Wnk3/Wwp2",57
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","13/2715","20/9821",0.000535473238309327,0.00584796146400933,0.00466188012883376,"Gabbr1/Phf24/Slc12a2/Gabbr2/Gnai2/Gabra3/Cacna1a/Cacnb4/Gabra1/Gabra2/Gabrb3/Plcl1/Plcl2",13
"GO:0097734","GO:0097734","extracellular exosome biogenesis","13/2715","20/9821",0.000535473238309327,0.00584796146400933,0.00466188012883376,"Pdcd6ip/Stam/Atp9a/Steap3/Chmp2a/Cops5/Hgs/Rab27a/Sdcbp/Snf8/Tsg101/Vps4a/Vps4b",13
"GO:0007018","GO:0007018","microtubule-based movement","93/2715","250/9821",0.000548854038735857,0.00598134124767034,0.00476820787515429,"Map4/Igbp1/Mapt/Map1a/Map1b/Dync1li2/Atp2b4/Klc2/Nefl/Dync1li1/Klc1/Map6/Septin4/Ap3s1/Kif5b/Nefm/Flot2/Madd/Kif21a/Ap3b2/Ap3d1/Dync1i2/Anxa5/Nefh/Ap3s2/Arhgap21/Lztfl1/Dlg2/Hspa8/Kif2a/Dst/Actr2/Dync1i1/Bsn/Map2k1/Kif1a/Pafah1b1/Arl3/Rab21/Actr10/Hspb1/Slc9a3r1/Uchl1/Sod1/Hnrnpu/Myo5a/Pura/Dync1h1/Fmn2/Dynlt3/Cdc42/Rhot1/Kpnb1/Actr3/Agtpbp1/Arl8a/Armcx3/Atp1a4/Bbs4/Bicd1/Borcs5/Borcs6/Camsap3/Cep131/Cfap20/Clip3/Copg2/Dynlrb1/Fbxw11/Fez1/Hdac6/Htt/Ift22/Inpp5b/Kif16b/Kif3a/Kif3b/Kif5a/Kif5c/Kifap3/Mapk8ip3/Pex14/Rab27b/Rhot2/Snapin/Sord/Spast/Stk11/Trak1/Ttll1/Vamp7/Vps13a/Wasf1",93
"GO:0006979","GO:0006979","response to oxidative stress","110/2715","304/9821",0.000598456376010286,0.00646686404625461,0.00515525712312658,"Mapt/Oxr1/Grk2/G6pdx/Ppid/Idh1/Mapk3/Park7/Ermp1/Prdx1/Camk2g/Impact/Trap1/Map2k1/Ncoa7/Prdx6/Arl6ip5/Txnrd1/Agap3/Cfl1/Hspb1/Sirt2/Gclm/Gstp1/Hmox2/Sod1/Msra/Ndufa12/Prkca/Slc8a1/Capn1/Ppia/Ctnnb1/Psap/Prdx5/Hnrnpm/Sod2/Sirpa/Snca/Aifm1/Gsr/Myef2/Gpr37l1/Lonp1/Slc4a1/Aldh1a1/Aldh2/Tbc1d24/Akt1/Aldh3a2/Aqp1/Atp7a/Bnip3/Casp3/Ccs/Cpeb2/Crk/Cygb/Eif2s1/Etfdh/Foxo3/Gab1/Gclc/Ggt7/Glrx/Gpx4/Hdac6/Ide/Lancl1/Map3k5/Mapk1/Mapk13/Mapk9/Mctp1/Mgst1/Msrb2/Msrb3/Mt3/Ndufs8/Nfkb1/Oxsr1/Pawr/Pdgfrb/Pdk2/Plekha1/Pnpla8/Pnpt1/Prdx3/Prkaa1/Prkaa2/Prkcd/Psmb5/Ptk2b/Pycr2/Ralbp1/Rcan1/Rcan2/Rela/Rgs14/Rhob/Rnf7/Rrm2b/Src/Stat6/Stk24/Stk25/Stx2/Tsc1/Usp25/Vkorc1l1",110
"GO:0015872","GO:0015872","dopamine transport","20/2715","37/9821",0.000613287977303784,0.0065992878566176,0.0052608227862923,"Rtn4/Gabbr1/Park7/Kcna2/Syt7/Syt6/Syt2/Sncg/Nat8l/Syt1/Rab3a/Prkcb/Myo5a/Snca/Abat/Rab3b/Pcp4/Syt12/Syt3/Syt5",20
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","12/2715","18/9821",0.000631102405090154,0.00672038777312219,0.00535736126347458,"Gabbr1/Pak1/Nf1/Slc9a3r1/Sv2a/Slc32a1/Abat/Slc6a1/Slc6a6/Apba1/Cacna1a/Cacnb4",12
"GO:0035036","GO:0035036","sperm-egg recognition","12/2715","18/9821",0.000631102405090154,0.00672038777312219,0.00535736126347458,"Cct8/Tcp1/Ubap2l/Cct7/Cct5/Cct6a/Cct2/Vdac2/Cct3/Aldoa/Cd9/Clgn",12
"GO:0046838","GO:0046838","phosphorylated carbohydrate dephosphorylation","12/2715","18/9821",0.000631102405090154,0.00672038777312219,0.00535736126347458,"Synj1/Impa1/Ocrl/Bpnt1/Impa2/Inpp1/Inpp5b/Inpp5e/Inpp5j/Mtmr2/Mtmr7/Pten",12
"GO:0071786","GO:0071786","endoplasmic reticulum tubular network organization","12/2715","18/9821",0.000631102405090154,0.00672038777312219,0.00535736126347458,"Rtn4/Rab3gap2/Lnpk/Rtn3/Atl1/Rab18/Rab10/Rab3gap1/Reep1/Reep2/Tmem33/Use1",12
"GO:0048639","GO:0048639","positive regulation of developmental growth","55/2715","135/9821",0.000644457814137609,0.00680600602889244,0.00542561445695015,"Dbnl/Mapt/Plaa/Map1b/Picalm/Afdn/Hnrnpk/Gsk3b/Ist1/Sgip1/Pak1/Rufy3/Dbn1/Nr3c1/Syt2/Pafah1b1/Rims1/Slc25a4/Syt1/Ncam1/Plcb1/Twf2/Shtn1/Gdi1/Naca/Atp8a2/Ppib/Ezr/Akt1/Bbs4/Bmpr2/C3/Cpne6/Golga4/Hopx/Ilk/Itsn2/L1cam/Macf1/Mapk1/Mtm1/Nedd4l/Ntrk3/Pex5/Pin1/Pls1/Rims2/Rps6kb1/Sema4d/Sh3glb1/Smurf1/Syt3/Trip10/Trpv2/Unc13a",55
"GO:0003300","GO:0003300","cardiac muscle hypertrophy","32/2715","69/9821",0.000659677175925209,0.00693812421989512,0.00553093648635877,"Atp2b4/Ppp3ca/G6pdx/Gsk3b/Slc9a1/Pdlim5/Twf1/Pak1/Glrx3/Camk2d/Nr3c1/Sorbs2/Rock2/Slc25a4/Rap1gds1/Prkca/Lmna/Ryr2/Ttn/Adk/Akap1/Akap13/Becn1/Ctdp1/Gsk3a/Inpp5f/Lmcd1/Map2k4/Mlip/Mtpn/Pin1/Trip10",32
"GO:0048854","GO:0048854","brain morphogenesis","15/2715","25/9821",0.000690652892682295,0.00719008966731447,0.00573179839690763,"Afdn/Gak/Nf1/Pafah1b1/Ctnna2/Akt3/Bbs4/Cdh2/Fbxw11/Foxo3/Pten/Slc6a4/Sos1/Uchl5/Vps51",15
"GO:0014044","GO:0014044","Schwann cell development","17/2715","30/9821",0.000766000353229675,0.00787842130369958,0.00628052287080513,"Adam22/Cntnap1/Slc25a46/Nf1/Plec/Sirt2/Sod1/Ndrg1/Lamb2/Dag1/Akt1/Cdk5/Ilk/Ntrk3/Pals1/Pard3/Ppp3r1",17
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","19/2715","35/9821",0.000780005613956097,0.00799037750936626,0.00636977216112779,"Tln1/Epb41l3/Coro1c/Pdcd6ip/Epb41l1/Plec/Rock2/Nckap1/Llgl1/Rtkn/Ezr/Arf6/Calr/Cdk5/Epb41/Fmnl1/Fmnl2/Pls1/Strip1",19
"GO:0030307","GO:0030307","positive regulation of cell growth","58/2715","145/9821",0.000802503518973563,0.00815560123845751,0.00650148527589484,"Dbnl/Mapt/Plaa/Map1b/Picalm/Afdn/Hnrnpk/Gsk3b/Ist1/Slc9a1/Eif4g2/Pak1/Rufy3/Eif4g1/Dbn1/Nr3c1/Syt2/Pafah1b1/Rims1/Slc25a4/Cfl1/Syt1/Twf2/Ddx3x/Shtn1/Gdi1/Lgi1/Cd81/Cdc42/Sfn/Acsl4/Akt1/Bmpr2/Cpne6/Crk/Golga4/Ilk/Itsn2/L1cam/Macf1/Mtpn/Nedd4l/Ntrk3/Pin1/Ptk2b/Rhoa/Rictor/Rims2/Rptor/Sdcbp/Sema4d/Sh3glb1/Smurf1/Syt3/Trip10/Trpv2/Unc13a/Usp47",58
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","24/2715","48/9821",0.000814156103951704,0.00822716698548792,0.00655853608514512,"Kif5b/Gabbr1/Phf24/Pak1/Nf1/Gabbr2/Stxbp1/Slc6a1/Zdhhc3/Gabra3/Cntnap2/Cntnap4/Dbi/Gabra1/Gabra2/Gabrb3/Nisch/Nlgn2/Plcl1/Plcl2/Prkce/Pten/Slitrk3/Usp46",24
"GO:0072673","GO:0072673","lamellipodium morphogenesis","10/2715","14/9821",0.000817576726984254,0.00822716698548792,0.00655853608514512,"Coro1c/Snx1/Abi1/Cd44/Coro1b/Myo9b/Snx2/Src/Wasf1/Wasf2",10
"GO:1901699","GO:1901699","cellular response to nitrogen compound","150/2715","435/9821",0.000825728014244885,0.00829289978227902,0.00661093698092035,"Palm/Dmtn/Sorbs1/Atp2b4/Nck1/Grk2/Hnrnpk/Gsk3b/Flot1/Slc9a1/Syap1/Mapk3/Anxa5/Trpv1/Pak1/Impact/Ahcyl1/Larp1/Gnao1/Sorbs2/Atp2b1/Rock2/Arpc2/Slc27a4/Rap1gds1/Cfl1/Vamp2/Baiap2l1/Prkcb/Sirt2/Slc9a3r1/Pip4k2a/Plcb1/Vim/Gnai2/Prkca/Lamtor1/Capn2/Slc8a1/Myo5a/Ryr2/Ppp1r9b/Ywhag/Camk2a/Gnaz/Mavs/Uso1/Ctnnb1/Vps35/Fis1/Slc27a1/Rap1a/Rab10/Flna/Glra1/Gpd1/Gnaq/Rab15/Hnrnpd/Hcn2/Lonp1/Mfn2/Mars1/Gnai3/Rpl23/Pdxp/Jup/Ezr/Adrm1/Akt1/Akt3/Apc/Appl2/Aqp1/Atp7a/Bcar1/Bcar3/C2cd5/Cacna1a/Cacnb1/Casp3/Cav2/Cdk5/Chmp5/Cpeb2/Crk/Crkl/Csk/Ddi2/Epg5/Gabra1/Gabrb3/Gna11/Gnal/Gnb5/Golph3/Grb14/Gsk3a/Hcn1/Htt/Inppl1/Irs2/Jak1/Leprotl1/Lpin1/Map3k5/Mapk1/Mapk13/Mt3/Ncoa1/Nfkb1/Nos1/Nsmf/Ogt/Osbpl8/Pde4d/Pdk2/Pip4k2b/Pip4k2c/Prkaa1/Prkcd/Prkcq/Prmt5/Pten/Ptpn11/Ptpre/Rab8a/Rangap1/Rapgef2/Rela/Rgs10/Riok3/Rps6kb1/Rptor/Rragc/Rragd/Sh3bp4/Shc1/Slc6a4/Snx5/Snx6/Soga1/Src/Stat3/Stat6/Tbc1d4/Trarg1/Tsc2/Ubr1/Zc3hav1",150
"GO:0098657","GO:0098657","import into cell","65/2715","167/9821",0.0009486055192421,0.00939798350011226,0.00749188803652673,"Ppp3ca/Lrsam1/Flot1/Slc9a1/Park7/Trpv1/Atp1a1/Slc12a2/Syngr3/Calm1/Arl6ip5/Slc27a4/Slc12a6/Nat8l/Kcnj10/Slc29a1/Slc3a2/Steap3/Acsl6/Slc7a2/Slc6a5/Slc8a1/Ppp3cb/Atp1b1/Slc17a6/Septin2/Snca/Wnk1/Slc27a1/Slc7a5/Slc6a1/Gpm6b/Slc6a6/Atp1b2/Slc30a1/Hcn2/Rab3b/Slc6a9/Acsl3/Akt1/Atp1a4/Atp1b3/Cacna1a/Cacna1b/Irs2/Iscu/Itgb1/Kcnd3/Kcnj11/Lrrc8a/Nos1/Pawr/Plppr4/Ppp3cc/Ppp3r1/Prkcd/Rps6kb1/Slc39a10/Slc43a2/Slc6a4/Trpv2/Tsg101/Vps28/Wnk2/Wnk3",65
"GO:0044088","GO:0044088","regulation of vacuole organization","20/2715","38/9821",0.000961094235081495,0.00946677821555272,0.00754672983376744,"Rab3gap2/Sec22b/Lrsam1/Smcr8/Scfd1/Chmp4b/Pip4k2a/Atg2a/Becn1/Fez1/Mtm1/Mtmr3/Pikfyve/Pip4k2b/Pip4k2c/Rab3gap1/Sh3glb1/Snx4/Snx7/Wdr45",20
"GO:0009988","GO:0009988","cell-cell recognition","16/2715","28/9821",0.000966302558979411,0.00949981133798953,0.00757306319078924,"Cct8/Git1/Tcp1/Ubap2l/Cct7/Cct5/Cct6a/Cct2/Msn/Vdac2/Cct3/Cd81/Aldoa/Cd9/Clgn/Nck2",16
