Protein.Ids,Gene_Symbol,First.Protein.Description,log2FC,log2.protein.intensity,P_value,Adjusted_P_value,Condition
P99026,Psmb4,Proteasome subunit beta type-4,-0.1604498184,22.16409673,0.0886003185,0.2014314019,Not_sig
P99027,Rplp2,60S acidic ribosomal protein P2,-0.8252194746,25.4190848,0.000005904765168,0.001049647494,Down
P99028,Uqcrh,"Cytochrome b-c1 complex subunit 6, mitochondrial",0.1091355144,23.30443196,0.6350061854,0.7508545619,Not_sig
P99029,Prdx5,"Peroxiredoxin-5, mitochondrial",-0.255926029,25.89571588,0.01366921977,0.05957697767,Not_sig
Q00493,Cpe,Carboxypeptidase E,0.1149325507,19.92451846,0.3785544115,0.5246093325,Not_sig
Q00519,Xdh,Xanthine dehydrogenase/oxidase,-0.1341213147,18.86559977,0.570306994,0.699440008,Not_sig
Q00560,Il6st,Interleukin-6 receptor subunit beta,0.1466806261,19.11468928,0.2995043917,0.4482688693,Not_sig
Q00612,G6pdx,Glucose-6-phosphate 1-dehydrogenase X,-0.304885774,21.172755,0.0104804258,0.05060245994,Not_sig
Q00623,Apoa1,Apolipoprotein A-I,-0.3231638749,26.7101101,0.05188220694,0.1434544898,Not_sig
Q00724,Rbp4,Retinol-binding protein 4,-1.599707546,18.29966696,0.1823870429,0.324092961,Not_sig
Q00897,Serpina1d,Alpha-1-antitrypsin 1-4,0.2853837599,24.40921559,0.03744834093,0.1156724198,Not_sig
Q00898,Serpina1e,Alpha-1-antitrypsin 1-5,-0.4235636991,24.20892655,0.3888435825,0.5364133692,Not_sig
Q00915,Rbp1,Retinol-binding protein 1,-0.1708108227,21.87814314,0.08623961305,0.1983044379,Not_sig
Q00PI9,Hnrnpul2,Heterogeneous nuclear ribonucleoprotein U-like protein 2,-0.2139164544,22.15955812,0.01188664367,0.05466616461,Not_sig
Q01065,Pde1b,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",0.8530272799,18.09774307,0.0236510166,0.08654687797,Not_sig
Q01149,Col1a2,Collagen alpha-2(I) chain,0.3603096576,24.01989665,0.2478470721,0.3988919208,Not_sig
Q01279,Egfr,Epidermal growth factor receptor,-0.2424701586,21.68237172,0.1640203009,0.2999586947,Not_sig
Q01339,Apoh,Beta-2-glycoprotein 1,0.1437981125,23.57728831,0.1476252659,0.2811349686,Not_sig
Q01405,Sec23a,Protein transport protein Sec23A,-0.08511354739,21.84924927,0.2736830355,0.4236878226,Not_sig
Q01730,Rsu1,Ras suppressor protein 1,-0.0777108211,23.7171069,0.1892772141,0.3329328734,Not_sig
Q01768,Nme2,Nucleoside diphosphate kinase B,0.05834579271,24.14596635,0.4572437678,0.5979822736,Not_sig
Q01853,Vcp,Transitional endoplasmic reticulum ATPase,-0.3914919308,25.562485,0.000192767543,0.005595206345,Not_sig
Q02053,Uba1,Ubiquitin-like modifier-activating enzyme 1,-0.1204719737,25.08654071,0.1139812619,0.2377874225,Not_sig
Q02111,Prkcq,Protein kinase C theta type,0.06455576951,19.62284333,0.6331582841,0.7496653525,Not_sig
Q02248,Ctnnb1,Catenin beta-1,0.2137433054,22.23387799,0.02712159321,0.0941389391,Not_sig
Q02257,Jup,Junction plakoglobin,0.5393897116,20.05964082,0.00375742658,0.02711808721,Not_sig
Q02357,Ank1,Ankyrin-1,-0.5202957318,22.43931307,0.01849607896,0.07321843267,Not_sig
Q02788,Col6a2,Collagen alpha-2(VI) chain,0.5692911086,23.64711694,0.07027101388,0.174264823,Not_sig
Q02789,Cacna1s,Voltage-dependent L-type calcium channel subunit alpha-1S,0.4239785881,19.36564345,0.07347649535,0.179996232,Not_sig
Q02819,Nucb1,Nucleobindin-1,-0.4144139276,21.63003761,0.001931756597,0.0181054834,Not_sig
Q03059,Chat,Choline O-acetyltransferase,0.5453594091,22.17582618,0.0004406514398,0.008552599551,Not_sig
Q03141,Mark3,MAP/microtubule affinity-regulating kinase 3,0.1481034257,18.5287786,0.5053906385,0.6416380484,Not_sig
Q03173,Enah,Protein enabled homolog,-0.1213145292,19.3532521,0.4229159181,0.5660589678,Not_sig
Q03265,Atp5f1a,"ATP synthase subunit alpha, mitochondrial",-0.1748198662,26.74450667,0.0185218657,0.07324468919,Not_sig
Q03517,Scg2,Secretogranin-2,-0.1639920123,21.38259993,0.3866187512,0.5342120657,Not_sig
Q03734,Serpina3m,Serine protease inhibitor A3M,1.462549521,19.30726252,0.0002379163802,0.006259132481,Up
Q03958,Pfdn6,Prefoldin subunit 6,-0.01334742749,21.52687061,0.856487155,0.9082659126,Not_sig
Q03963,Eif2ak2,"Interferon-induced, double-stranded RNA-activated protein kinase",-0.7921604184,17.53972912,0.1542914909,0.2881923437,Not_sig
Q04207,Rela,Transcription factor p65,-0.0230446154,20.77859994,0.8391229278,0.8981778862,Not_sig
Q04447,Ckb,Creatine kinase B-type,-0.1035844529,27.13950493,0.4562599008,0.5973259734,Not_sig
Q04690,Nf1,Neurofibromin,0.4571178914,20.40602378,0.0005021132436,0.009143243065,Not_sig
Q04736,Yes1,Tyrosine-protein kinase Yes,0.1933977247,20.91258212,0.06337540821,0.1635273691,Not_sig
Q04750,Top1,DNA topoisomerase 1,-0.9792638646,20.40335898,0.0000376908419,0.002362783269,Down
Q04857,Col6a1,Collagen alpha-1(VI) chain,0.6147851292,24.05369503,0.06170635496,0.1605270882,Not_sig
Q04888,Sox10,Transcription factor SOX-10,-0.3935885018,17.15248722,0.06504790658,0.1658287965,Not_sig
Q05117,Acp5,Tartrate-resistant acid phosphatase type 5,1.216225316,21.26745818,0.0342501179,0.1095087382,Not_sig
Q05186,Rcn1,Reticulocalbin-1,-0.08991313088,21.78063976,0.2519116511,0.4022171833,Not_sig
Q05512,Mark2,Serine/threonine-protein kinase MARK2,-0.0106479511,18.48252381,0.9597820624,0.9760623915,Not_sig
Q05793,Hspg2,Basement membrane-specific heparan sulfate proteoglycan core protein,-0.07526973523,25.63171109,0.430716999,0.5738891304,Not_sig
Q05816,Fabp5,Fatty acid-binding protein 5,-0.03401407226,23.56057812,0.7244650675,0.8230405283,Not_sig
Q05920,Pc,"Pyruvate carboxylase, mitochondrial",-0.1028307848,22.98309583,0.1903435613,0.3343471651,Not_sig
Q05AA6,Drp2,Dystrophin-related protein 2,0.5503715167,23.38119416,0.000310243639,0.007265503522,Not_sig
Q05BC3,Eml1,Echinoderm microtubule-associated protein-like 1,0.1804124343,22.9625173,0.08975705951,0.2030952636,Not_sig
Q05D44,Eif5b,Eukaryotic translation initiation factor 5B,-0.3524651736,18.83516044,0.0212734178,0.08102544789,Not_sig
Q06138,Cab39,Calcium-binding protein 39,0.3278652515,22.78499409,0.0006063195478,0.009942568065,Not_sig
Q06185,Atp5me,"ATP synthase subunit e, mitochondrial",-0.109458536,24.63053058,0.3170018405,0.4656992079,Not_sig
Q06335,Aplp2,Amyloid-like protein 2,0.5322557499,18.86937753,0.114734576,0.2388377892,Not_sig
Q06770,Serpina6,Corticosteroid-binding globulin,0.6045970579,20.65740307,0.004592558888,0.03022710015,Up
Q06890,Clu,Clusterin,-0.09555742832,23.07227204,0.3003819268,0.4488708433,Not_sig
Q07076,Anxa7,Annexin A7,0.08714555703,23.1786874,0.1880479207,0.3313802989,Not_sig
Q07113,Igf2r,Cation-independent mannose-6-phosphate receptor,-0.3590432743,17.9921361,0.2651208026,0.4158634512,Not_sig
Q07235,Serpine2,Glia-derived nexin,-0.3023867023,19.91494973,0.3890776626,0.5365427269,Not_sig
Q07417,Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",0.05475322561,23.20238589,0.4788385269,0.6186076104,Not_sig
Q07456,Ambp,Protein AMBP,0.1370969741,21.83675161,0.2400814058,0.3910014037,Not_sig
Q07797,Lgals3bp,Galectin-3-binding protein,-0.8172895132,19.15871656,0.009750645467,0.04853926164,Down
Q07813,Bax,Apoptosis regulator BAX,0.02123097476,20.2487004,0.7842410349,0.860474546,Not_sig
Q07968,F13b,Coagulation factor XIII B chain,-0.5809795327,18.79840279,0.1419867527,0.2747034859,Not_sig
Q08024,Cbfb,Core-binding factor subunit beta,-0.1565084971,21.2304877,0.1502900419,0.283806973,Not_sig
Q08091,Cnn1,Calponin-1,-0.3575323655,20.63322544,0.3108894169,0.4606126037,Not_sig
Q08093,Cnn2,Calponin-2,-0.9897276616,19.95901962,0.03408568433,0.1092570468,Not_sig
Q08331,Calb2,Calretinin,0.2261788136,23.23053239,0.05395127544,0.1465122112,Not_sig
Q08481,Pecam1,Platelet endothelial cell adhesion molecule,-0.06217123823,17.62265033,0.8279790171,0.8912871339,Not_sig
Q08642,Padi2,Protein-arginine deiminase type-2,0.6198522962,22.66323442,0.006807559014,0.03866562412,Up
Q08857,Cd36,Platelet glycoprotein 4,0.4573749371,21.66728069,0.04202353883,0.1247261216,Not_sig
Q08879,Fbln1,Fibulin-1,0.2429668012,20.72284334,0.09392283835,0.2086931632,Not_sig
Q08943,Ssrp1,FACT complex subunit SSRP1,-0.6618241209,20.2888955,0.0001380213039,0.004854137568,Down
Q0GNC1,Inf2,Inverted formin-2,0.09240312957,20.27634924,0.4077105321,0.551282837,Not_sig
Q0VBD0,Itgb8,Integrin beta-8,0.1793492647,19.95125492,0.338226649,0.4855025172,Not_sig
Q11011,Npepps,Puromycin-sensitive aminopeptidase,0.32760675,22.61003641,0.0006091307931,0.009942568065,Not_sig
Q11136,Pepd,Xaa-Pro dipeptidase,-0.04194968183,21.39339697,0.7126789167,0.8154650441,Not_sig
Q148V7,Relch,RAB11-binding protein RELCH,-0.05250061193,19.52829698,0.564080241,0.6944761242,Not_sig
Q149F3,Gspt2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,-0.240503354,17.69863686,0.2792295108,0.4282356401,Not_sig
Q14C51,Ptcd3,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",-0.2356934182,18.61971937,0.2515754464,0.4020596016,Not_sig
Q1HFZ0,Nsun2,RNA cytosine C(5)-methyltransferase NSUN2,-0.4742717342,19.74126947,0.01290587846,0.05752876643,Not_sig
Q1XH17,Trim72,Tripartite motif-containing protein 72,0.557581836,20.99915408,0.1267401909,0.2545454254,Not_sig
Q2KN98,Specc1l,Cytospin-A,-0.04693590071,19.06664493,0.8308969607,0.8926384673,Not_sig
Q2NL51,Gsk3a,Glycogen synthase kinase-3 alpha,0.3078233557,20.12447587,0.007156624757,0.04012746785,Not_sig
Q2TBE6,Pi4k2a,Phosphatidylinositol 4-kinase type 2-alpha,0.03592819039,19.18187907,0.7844179569,0.860474546,Not_sig
Q2TPA8,Hsdl2,Hydroxysteroid dehydrogenase-like protein 2,-0.1912049655,20.90297002,0.03650165555,0.114037852,Not_sig
Q2UY11,Col28a1,Collagen alpha-1(XXVIII) chain,0.05588662482,23.0131576,0.7303949065,0.8271835514,Not_sig
Q2VLH6,Cd163,Scavenger receptor cysteine-rich type 1 protein M130,-0.1638607092,19.39821452,0.2846347909,0.433642805,Not_sig
Q3B7Z2,Osbp,Oxysterol-binding protein 1,0.2341604578,20.48061137,0.03706421938,0.1150639623,Not_sig
Q3KNM2,Marchf5,E3 ubiquitin-protein ligase MARCHF5,0.2245156307,19.4656536,0.09274357637,0.2069144901,Not_sig
Q3KNY0,Igfn1,Immunoglobulin-like and fibronectin type III domain-containing protein 1,2.494612169,16.36434753,0.001305386983,0.01472839862,Up
Q3MI48,Jsrp1,Junctional sarcoplasmic reticulum protein 1,1.412241806,20.23094908,0.06310137151,0.1631505373,Not_sig
Q3SXD3,Hddc2,5'-deoxynucleotidase HDDC2,0.2156439226,19.9756436,0.0626195506,0.1621240091,Not_sig
Q3TC72,Fahd2,Fumarylacetoacetate hydrolase domain-containing protein 2A,0.3731078263,20.29915638,0.06212187349,0.1611628523,Not_sig
Q3TC93,Hs1bp3,HCLS1-binding protein 3,0.03222494558,19.57259552,0.7732479239,0.8521325824,Not_sig
Q3TCH7,Cul4a,Cullin-4A,0.3471108275,18.37994077,0.07481138086,0.1820997584,Not_sig
Q3TCN2,Plbd2,Putative phospholipase B-like 2,-0.3109998157,21.68221455,0.01084645644,0.05163722332,Not_sig
Q3TDD9,Ppp1r21,Protein phosphatase 1 regulatory subunit 21,-0.01877749904,19.61657042,0.8738333861,0.9200219809,Not_sig
Q3TDK6,Rogdi,Protein rogdi homolog,0.2965677406,20.59649101,0.1170113442,0.241673743,Not_sig
Q3TDN2,Faf2,FAS-associated factor 2,-0.1177723773,21.45162169,0.2457525937,0.3961879925,Not_sig
Q3TDQ1,Stt3b,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,-0.07285445702,20.75068774,0.598028142,0.7204404346,Not_sig
Q3TEA8,Hp1bp3,Heterochromatin protein 1-binding protein 3,-0.7247522323,21.19026846,0.00172549212,0.01727298918,Down
Q3TES0,Iqsec3,IQ motif and SEC7 domain-containing protein 3,0.1798737887,17.67763451,0.5556781977,0.687161141,Not_sig
Q3TFD2,Lpcat1,Lysophosphatidylcholine acyltransferase 1,-0.05284682045,19.12986507,0.7163411604,0.8179091143,Not_sig
Q3TGW2,Eepd1,Endonuclease/exonuclease/phosphatase family domain-containing protein 1,-0.2596291489,19.9198674,0.06563628557,0.1669922513,Not_sig
Q3THE2,Myl12b,Myosin regulatory light chain 12B,-0.193282575,24.25744465,0.0370708163,0.1150639623,Not_sig
Q3THG9,Aarsd1,Alanyl-tRNA editing protein Aarsd1,-0.02602573409,20.61665426,0.7594277138,0.8451838118,Not_sig
Q3THK7,Gmps,GMP synthase [glutamine-hydrolyzing],0.09949759943,21.87981522,0.1814939495,0.3231306594,Not_sig
Q3THS6,Mat2a,S-adenosylmethionine synthase isoform type-2,-0.08008833741,22.55488595,0.1363705811,0.2670154133,Not_sig
Q3TIR3,Ric8a,Synembryn-A,0.09442818789,20.35432813,0.351459305,0.4990643826,Not_sig
Q3TIU4,Pde12,"2',5'-phosphodiesterase 12",0.1105635807,19.47596856,0.3458281646,0.4928985842,Not_sig
Q3TIV5,Zc3h15,Zinc finger CCCH domain-containing protein 15,-0.638767303,18.74809295,0.04438431708,0.1297596548,Not_sig
Q3TIX9,Usp39,U4/U6.U5 tri-snRNP-associated protein 2,-0.2228108541,19.26623007,0.05993757682,0.1580716357,Not_sig
Q3TJD7,Pdlim7,PDZ and LIM domain protein 7,0.5526859034,23.68011691,0.03216178391,0.1057494941,Not_sig
Q3TJZ6,Fam98a,Protein FAM98A,0.0154001752,20.72126693,0.8628442071,0.9123366349,Not_sig
Q3TKY6,Cwc27,Spliceosome-associated protein CWC27 homolog,-0.3230977698,18.05827243,0.06353043208,0.1635794065,Not_sig
Q3TL44,Nlrx1,NLR family member X1,0.5033164581,19.26837887,0.001781079008,0.01759097128,Not_sig
Q3TLH4,Prrc2c,Protein PRRC2C,-1.274642534,19.39399652,0.0005503426688,0.009565956206,Down
Q3TLI0,Trappc10,Trafficking protein particle complex subunit 10,-0.04369642752,16.88023986,0.8348643729,0.8955179136,Not_sig
Q3TLS3,Gdpgp1,GDP-D-glucose phosphorylase 1,0.01556604863,18.69779171,0.9485266378,0.9705263513,Not_sig
Q3TMH2,Scrn3,Secernin-3,0.1544305728,20.90475224,0.3169881129,0.4656992079,Not_sig
Q3TMP8,Tmem38a,Trimeric intracellular cation channel type A,1.239968613,20.76448768,0.01827981175,0.07251244826,Not_sig
Q3TMW1,Ccdc102a,Coiled-coil domain-containing protein 102A,-0.2812349564,19.57866113,0.1209431231,0.2470547558,Not_sig
Q3TPX4,Exoc5,Exocyst complex component 5,0.2345219645,19.37686002,0.08803565991,0.2007444028,Not_sig
Q3TRM4,Pnpla6,Patatin-like phospholipase domain-containing protein 6,0.1461276419,19.13560183,0.2053723056,0.3512270558,Not_sig
Q3TTY5,Krt2,"Keratin, type II cytoskeletal 2 epidermal",-0.970978127,20.00371146,0.3349053261,0.4821829694,Not_sig
Q3TUH1,Tamm41,"Phosphatidate cytidylyltransferase, mitochondrial",1.261929422,17.98675655,0.0505685244,0.141151974,Not_sig
Q3TVI8,Pbxip1,Pre-B-cell leukemia transcription factor-interacting protein 1,1.601706255,18.22635841,0.007330000467,0.04068203452,Up
Q3TW96,Uap1l1,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,0.08954603649,22.18749468,0.3014037487,0.4493442242,Not_sig
Q3TWI9,Tmem63b,CSC1-like protein 2,-0.1220750791,20.14095851,0.4467389867,0.5886732892,Not_sig
Q3TWL2,Pip4p1,"Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase",0.4384793789,19.91418599,0.07147336756,0.1764455504,Not_sig
Q3TWW8,Srsf6,Serine/arginine-rich splicing factor 6,-0.5564171594,19.00697025,0.09071693378,0.2043634441,Not_sig
Q3TXS7,Psmd1,26S proteasome non-ATPase regulatory subunit 1,-0.1600536399,21.19568228,0.1488658724,0.2826529771,Not_sig
Q3TYX3,Smyd5,SET and MYND domain-containing protein 5,0.02063736951,19.33507974,0.8666757086,0.9145054938,Not_sig
Q3TZZ7,Esyt2,Extended synaptotagmin-2,0.1943789726,21.30059896,0.05386263991,0.1465122112,Not_sig
Q3U0B3,Dhrs11,Dehydrogenase/reductase SDR family member 11,-0.5681712871,21.16150365,0.0364744162,0.114037852,Not_sig
Q3U0V1,Khsrp,Far upstream element-binding protein 2,-0.4868710702,22.79618949,0.000216844571,0.005882589291,Not_sig
Q3U1F9,Pag1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,-0.3080328383,17.97105208,0.1248820617,0.2522710004,Not_sig
Q3U1J4,Ddb1,DNA damage-binding protein 1,0.1026995479,21.94140391,0.09376618631,0.2084662189,Not_sig
Q3U2P1,Sec24a,Protein transport protein Sec24A,0.05311242249,19.3442762,0.73961662,0.8323407754,Not_sig
Q3U3R4,Lmf1,Lipase maturation factor 1,-0.06503552276,20.2010355,0.6485520909,0.7638014154,Not_sig
Q3U487,Hectd3,E3 ubiquitin-protein ligase HECTD3,0.07377418592,19.3520678,0.4099135647,0.5523297397,Not_sig
Q3U5Q7,Cmpk2,"UMP-CMP kinase 2, mitochondrial",-0.2905055026,21.14691,0.005797094404,0.03464999464,Not_sig
Q3U7R1,Esyt1,Extended synaptotagmin-1,0.01637659317,22.68028043,0.8093665568,0.8782683635,Not_sig
Q3U7U3,Fbxo7,F-box only protein 7,0.234560158,18.35794102,0.3674263911,0.5144466824,Not_sig
Q3UBX0,Tmem109,Transmembrane protein 109,0.293061801,22.88642674,0.03183082608,0.1048782696,Not_sig
Q3UDE2,Ttll12,Tubulin--tyrosine ligase-like protein 12,0.1029159804,21.05200051,0.203459649,0.3486610929,Not_sig
Q3UDR8,Yipf3,Protein YIPF3,-0.03600923843,18.75185209,0.831012799,0.8926384673,Not_sig
Q3UE37,Ube2z,Ubiquitin-conjugating enzyme E2 Z,0.08938342453,20.25202902,0.4432694025,0.5857160315,Not_sig
Q3UEB3,Puf60,Poly(U)-binding-splicing factor PUF60,-0.3119142631,20.76485464,0.003991251563,0.02797717025,Not_sig
Q3UFF7,Lyplal1,Lysophospholipase-like protein 1,0.0887792386,18.51679565,0.7166075889,0.8179091143,Not_sig
Q3UFK8,Frmd8,FERM domain-containing protein 8,0.2587780584,21.145047,0.04837595366,0.1378462346,Not_sig
Q3UFS0,Zyg11b,Protein zyg-11 homolog B,-0.8543566119,16.71967805,0.1453564058,0.2783389564,Not_sig
Q3UGR5,Hdhd2,Haloacid dehalogenase-like hydrolase domain-containing protein 2,0.01917291647,23.79569305,0.8837044711,0.925464293,Not_sig
Q3UGS4,Mcrip1,Mapk-regulated corepressor-interacting protein 1,-0.4264951081,20.45951189,0.0008583366588,0.0120230014,Not_sig
Q3UGY8,Arfgef3,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,-0.06393765707,19.29689504,0.5894524631,0.7146420909,Not_sig
Q3UH53,Sdk1,Protein sidekick-1,0.2766956508,18.19293788,0.1955090165,0.3404492163,Not_sig
Q3UH60,Dip2b,Disco-interacting protein 2 homolog B,0.10905791,20.14655814,0.3115041629,0.4611660546,Not_sig
Q3UH68,Limch1,LIM and calponin homology domains-containing protein 1,0.01498322993,22.42744888,0.9227347017,0.9570212909,Not_sig
Q3UHB1,Nt5dc3,5'-nucleotidase domain-containing protein 3,-0.2117777917,19.71046751,0.08605621141,0.1980017764,Not_sig
Q3UHC7,Dab2ip,Disabled homolog 2-interacting protein,0.5360942816,18.04485861,0.03384723147,0.1087301441,Not_sig
Q3UHD6,Snx27,Sorting nexin-27,0.1349097569,21.39269508,0.1497651787,0.2834718126,Not_sig
Q3UHH1,Zswim8,Zinc finger SWIM domain-containing protein 8,0.1923417918,18.35789574,0.2738271652,0.4236878226,Not_sig
Q3UHI0,Ccser2,Serine-rich coiled-coil domain-containing protein 2,0.3620702707,21.64341061,0.1194368012,0.2451563756,Not_sig
Q3UHI4,Tmed8,Protein TMED8,-0.6261433909,18.4043916,0.1038390115,0.2233104038,Not_sig
Q3UHJ0,Aak1,AP2-associated protein kinase 1,0.1184849027,22.1932463,0.2362400633,0.3865562696,Not_sig
Q3UHQ6,Dop1b,Protein dopey-2,0.4716321366,19.15759379,0.005328956185,0.03340644008,Not_sig
Q3UHU5,Mtcl1,Microtubule cross-linking factor 1,-0.2864910966,18.10260433,0.3782725959,0.5245766394,Not_sig
Q3UHX2,Pdap1,28 kDa heat- and acid-stable phosphoprotein,-0.2449370293,22.33751097,0.05159744736,0.1431847886,Not_sig
Q3UIA2,Arhgap17,Rho GTPase-activating protein 17,0.04988907322,21.23468578,0.5718171214,0.6998269735,Not_sig
Q3UIL6,Plekha7,Pleckstrin homology domain-containing family A member 7,-0.009084899459,20.88113455,0.9348208033,0.9635457552,Not_sig
Q3UIU2,Ndufb6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,0.2615968578,22.68249573,0.06817520541,0.1710642949,Not_sig
Q3UJB9,Edc4,Enhancer of mRNA-decapping protein 4,-0.3042005645,20.0719677,0.004875591183,0.03144433363,Not_sig
Q3UJD6,Usp19,Ubiquitin carboxyl-terminal hydrolase 19,-0.2659372574,19.00863911,0.1228901099,0.2495654702,Not_sig
Q3UJU9,Rmdn3,Regulator of microtubule dynamics protein 3,-0.0461798117,20.24732616,0.5942997226,0.7178220907,Not_sig
Q3UKJ7,Smu1,WD40 repeat-containing protein SMU1,-0.3337549791,19.33410132,0.1475683447,0.2811349686,Not_sig
Q3ULD5,Mccc2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",0.2630998299,20.12240433,0.1480037328,0.2815752608,Not_sig
